BAN_hashed,IMSI_hashed,BRAND,DEVICE_MANUFACTURER_TXT,MUNICIPALITY_NM,PROVINCE_STATE_CD,TENURE_DAY_QTY_SCALED,PRICE_PLAN,PROD_TV,PROD_INTERNET,SEGMENT_NM,LOCALITY_NM,LIFESTAGE,THREE_MONTH_AVG_WLN_BILLING_SCALED,THREE_MONTH_AVG_WLS_BILLING_SCALED
6477027,906660064711830,T,Apple,PRINCE GEORGE,BC,0.500357143,YourChoice BYOD 45 - Unlimited nationwide talk and text,1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.026793038,0.13561602
37497201,906660106712208,T,Apple,COALDALE,AB,0.421571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.022197714,0.073068039
55475166,906660045632898,T,Google,BOWDEN,AB,0.31,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.046226664,0.186996841
2416026,906661636255314,T,,ROCKY MOUNTAIN HOUSE,AB,0.024571429,Wireless Internet 500 - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.003963467,0.270267332
2314938,906660069133629,T,Samsung,LAC LA BICHE,AB,0.484428571,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.042391866,0.093661469
100889805,906660125019171,T,APPLE,ENTWISTLE,AB,0.001214286,"Unlimited 40 - Unlimited nationwide talk, text, and endless data (40GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.010770291,0.090899827
69464211,906660087020307,T,ZTE,ST LINA,AB,0.126071429,Wireless Internet 250 - LT,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.011201103,0.143204593
27253086,906660045043764,T,Apple,LAC LA BICHE,AB,0.311857143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.015580447,0.223951221
110068272,906661632645954,T,Samsung,OLIVER,BC,0.048285714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.018845425,0.085064031
58775643,906660120179259,T,Samsung,SALMON ARM,BC,0.294214286,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.02575909,0.112571759
27498978,906660070516506,T,Apple,ST LINA,AB,0.673071429,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.016232409,0.114008628
66428739,906660954825600,T,Samsung,WILD WOOD,AB,0.135214286,Peace of Mind Access - Tablet,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.019325636,0.138144978
97364316,906661637777589,T,Apple,VIMY,AB,0.254714286,"Peace of Mind Connect Ultra- UL nationwide talk, text, and endless data (50GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.016246769,0.102338734
89328885,906660114495591,K,Apple,SALMON ARM,BC,0.160714286,$45 500MB 500 min Plan SFD,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.021737607,0.062272835
27435651,906661633072167,T,Samsung,100 MILE HOUSE,BC,0.335714286,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.010608306,0.156637454
79490979,906660937489350,K,Samsung,GRANDE CACHE,AB,0.370214286,$75 10GB UL min Plan SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.008526624,0.039141955
27475410,906660106651629,T,Apple,REDWATER,AB,0.436928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.008779941,0.044339142
1970340,906660048002724,T,Apple,GIBBONS,AB,0.2225,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.024167959,0.208957505
161850,906660121072278,T,Apple,CARSTAIRS,AB,0.423357143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.008258372,0.082745678
14113626,906660042541680,T,Apple,CREMONA,AB,0.143571429,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.008616233,0.227190122
1203942,906660956683725,T,ZTE,WARBURG,AB,0.027428571,Wireless Internet 1TB - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.034454018,0.310188865
46756650,906660088652664,T,Apple,ARROWWOOD,AB,0.257071429,YourChoice BYOD 65 - Unlimited nationwide talk and text,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.027485783,0.077827032
50163543,906660101260113,T,Apple,BEISEKER,AB,0.497142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.037307714,0.110908998
1002609,906661635195504,T,Apple,ALBERTA BEACH,AB,0.433357143,L&R ULNW 6GB shareable data,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.015345511,0.085733211
1282041,906660042502041,T,APPLE,CREMONA,AB,0.337928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.007559308,0.167874248
1416474,906660034765482,T,Apple,DUFFIELD,AB,0.568142857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.007254868,0.141477292
46794870,906660104549448,T,Apple,YARROW,BC,0.079642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.024897467,0.042241584
132385542,906660107649372,T,Huawei,ONOWAY,AB,0.075571429,Wireless Internet 1TB - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.020842668,0.154969598
9109890,906660064076703,T,LG,CROSSFIELD,AB,0.408285714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.020449767,0.217994837
4908843,906660097511256,T,Google,GRANDE CACHE,AB,0.093214286,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.017324947,0.082961378
100111248,906660099264099,T,Samsung,MILLET,AB,0.405428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.006892986,0.076271273
751779,906660107028570,T,Apple,THORSBY,AB,0.5835,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.025581596,0.091394069
3929298,906661636382739,T,Apple,MILLET,AB,0.026142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.019894308,0.101712015
13022364,906660042182238,T,Apple,SANGUDO,AB,0.2495,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.007926934,0.085330684
47059359,906660063917526,T,Apple,DRAYTON VALLEY,AB,0.350642857,L&R ULNW 6GB shareable data,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.007206617,0.184906077
112749768,906661637813967,T,ZTE,CALMAR,AB,0.028,Wireless Internet 500 - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.038219886,0.155508
86354652,906660064856040,T,Apple,CREMONA,AB,0.166571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.018410592,0.082329563
70639341,906660040713372,T,Apple,PARKTALE,ON,0.35,"PROMO Peace of Mind Connect Ultra- UL nationwide talk, text, and endless data (50GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.032359125,0.077061041
9540180,906661632946401,T,Apple,CREMONA,AB,0.430928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.023954851,0.050244574
69117921,906660914305098,K,MOTOROLA,NOBLEFORD,AB,0.263571429,$45 3GB UL Can mins SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.004663105,0.133608479
50578488,906660100320042,T,ZTE,BEAUMONT,AB,0.098,Wireless Internet 250 - GL,1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.038665058,0.079776827
28876698,906660107856717,T,Apple,TURNER VALLEY,AB,0.065428571,YourChoice Premium+ 90 - Unlimited nationwide talk and text,1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.048386467,0.15569143
110255664,906661631537493,T,Apple,HIGH RIVER,AB,0.0445,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.021391809,0.117481912
2231874,906660039714819,T,Apple,SWAN HILLS,AB,0.578642857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.016040554,0.087068175
29694693,906660122493366,T,LG,BLACKFALDS,AB,0.421071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.033185134,0.089245559
9457914,906660033528063,T,Apple,REDWATER,AB,0.503,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.026150842,0.097722409
42742755,906661634469909,T,Samsung,MILLET,AB,0.373428571,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.008616233,0.080490166
106291812,906660948981483,K,Apple,CHILLIWACK,BC,0.071357143,$65 12GB Unltd min Plan SFD,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.034461485,0.058544788
8119815,906661631134215,T,Samsung,CLIVE,AB,0.4895,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.017273824,0.197328374
113646066,906660951609231,K,Apple,MAYERTHORPE,AB,0.595071429,$50 4GB UL min Plan SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.005324832,0.024029349
58968102,906660938576739,K,Samsung,THORSBY,AB,0.199357143,$50 10GB UL Can mins SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.009219369,0.105830701
602664,906661630317675,T,Apple,BONNYVILLE,AB,0.694714286,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.020842668,0.133673019
68576073,906660117576540,T,APPLE,STETTLER,AB,0.265714286,"PROMO - Peace of Mind - Unlimited Canada-US talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.002906543,0.022342811
107956026,906660954600918,T,Samsung,KELOWNA,BC,0.060714286,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.032838187,0.144914909
1070586,906660102157314,T,Apple,CAYLEY,AB,0.658571429,iPhone 50-100Local & 500MB,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.011201103,0.133883624
61412676,906661629898866,T,Apple,CHILLIWACK,BC,0.629357143,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.006429433,0.052296274
65982285,906660061741605,T,Apple,KINGSVILLE,ON,0.572357143,L&R ULNW 6GB shareable data,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.022395313,0.036466932
114618720,906660124303548,T,Apple,ALDERSYDE,AB,0.013928571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.003491872,0.075221645
39378525,906660087017901,T,ZTE,BRETON,AB,0.262,Wireless Internet 500 - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.001378597,0.058836917
28072944,906660107003184,T,Apple,TURNER VALLEY,AB,0.219071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.023260383,0.215265464
2826102,906661631845467,T,ZTE,LETHBRIDGE COUNTY,AB,0.024,Wireless Internet 100 - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.002067896,0.093411801
45437541,906660958768854,T,Apple,KIMBERLEY,BC,0.006071429,Voice 25 - Unlimited Nationwide,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.036224941,0.076864024
6408195,906660124350516,T,Apple,TURNER VALLEY,AB,0.008714286,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.036178988,0.146117395
10298517,906660039774708,T,Apple,HYLO,AB,0.471928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.025840083,0.072261286
2437914,906661632508137,T,Samsung,BUCK LAKE,AB,0.047214286,Simple Share - 1GB Tablet,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.02239359,0.112259248
2110254,906660034499913,T,Apple,OLDS,AB,0.586214286,"Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (20GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.00907634,0.052899215
91827936,906661633518468,T,Apple,DIDSBURY,AB,0.279214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.033617669,0.13170624
13132335,906661634315868,T,Apple,ARMSTRONG,BC,0.410857143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.043972658,0.168079758
30336561,906660042079974,T,Apple,BENTLEY,AB,0.416428571,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.006203688,0.148485003
50002056,906660064112403,T,Samsung,ONOWAY,AB,0.336857143,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.046183009,0.220260539
3519138,906660098182578,T,Samsung,EVANSBURG,AB,0.524357143,L&R 10GB Non-share Unlimited nationwide talk and text (PROMO),0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.019091849,0.128141241
62061738,906661631315472,T,Samsung,ABBOTSFORD,BC,0.11,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.003082314,0.111545908
113421120,906660114862806,K,Apple,CHILLIWACK,BC,0.431357143,$50 4GB UL min Plan SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.02244184,0.147391216
57976122,906660107104494,T,Samsung,CALMAR,AB,0.297785714,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.024030099,0.03924386
104826186,906660948934806,K,Apple,LEGAL,AB,0.0805,$50 5GB UL Can mins SFD,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.015474754,0.088284249
66774258,906660089098161,T,ZTE,ALBERTA BEACH,AB,0.1145,Wireless Internet 100 - GF,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.015119766,0.062384932
86774391,906660096740775,T,Apple,MILLET,AB,0.175214286,10GB Promo non-share Unlimited nationwide talk and text Platinum 130,1,1,New Country,Upper-Middle Rural,Middle-Age Families,,0.089551276
1914381,906660038103795,T,Apple,LAC LA BICHE,AB,0.352928571,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.025447182,0.158070926
1962882,906661637198751,T,Alcatel / TCL,DIDSBURY,AB,0.5605,Voice 25 - Unlimited Nationwide (AB/BC only),1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.029622609,0.044160807
75910914,906660114085722,K,LG,STAVLEY,AB,0.757642857,$55 8GB UL Can mins SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.019636395,0.042032678
98199369,906660112120989,T,Apple,GIMLI,MB,0.113642857,"PROMO - Peace of Mind - Unlimited nationwide talk, text, and endless data (15GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.019900052,0.039213288
113883609,906660114386016,K,Apple,ARMSTRONG,BC,0.02,$45 3GB UL Can mins SFD,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.030239531,0.022021808
6343455,906660120085692,T,Samsung,COALDALE,AB,0.501357143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.002929519,0.157490064
116201193,906660958820136,T,ZTE,SLAVELAKE,AB,0.002428571,Wireless Internet 1TB - GF,1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.026251939,0.116572404
114073506,906660114895752,K,Apple,LACOMBE,AB,0.203857143,$45 6GB UL Prov min SFD,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.021104027,0.045511057
9692010,906661636105221,T,Apple,BLACKFALDS,AB,0.112642857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.014415532,0.100203811
111629145,906661635236931,T,Apple,GRANUM,AB,0.032214286,CAN-US Peace of Mind Access - Tablet,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.01033948,0.05506471
39044730,906661636083255,T,Apple,EVANSBURG,AB,0.405928571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.023599862,0.134226706
113329743,906660034180716,T,Apple,ST. PAUL,AB,0.374571429,"PROMO - Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,New Country,Upper-Middle Rural,Middle-Age Families,0.022312597,0.042326506
12510054,906661629253284,T,Samsung,BLACKFALDS,AB,0.455857143,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,New Country,Upper-Middle Rural,Middle-Age Families,0.020664024,0.153356092
74310666,906661630550235,T,Samsung,CARBON,AB,0.164071429,YourChoice Standard 65 - Unlimited nationwide talk and text,0,1,New Country,Upper-Middle Rural,Middle-Age Families,0.017740824,0.077611332
